"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 05:51:38 GMT 2025","Tue Apr 01 05:51:38 GMT 2025","66","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:39 GMT 2025","Tue Apr 01 05:51:39 GMT 2025","77","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:23 GMT 2025","Tue Apr 01 05:51:24 GMT 2025","461","Surefire suite","Surefire test","org.example.teamcity.api.BuildTypeTest","org.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest2","User should be able to create build type",""
"passed","Tue Apr 01 05:51:35 GMT 2025","Tue Apr 01 05:51:35 GMT 2025","85","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:41 GMT 2025","Tue Apr 01 05:51:41 GMT 2025","128","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameName","User should not be able to create project with duplicate Name (same case)",""
"passed","Tue Apr 01 05:51:38 GMT 2025","Tue Apr 01 05:51:38 GMT 2025","42","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:33 GMT 2025","Tue Apr 01 05:51:33 GMT 2025","97","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:32 GMT 2025","Tue Apr 01 05:51:32 GMT 2025","77","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:31 GMT 2025","Tue Apr 01 05:51:31 GMT 2025","67","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:43 GMT 2025","Tue Apr 01 05:51:43 GMT 2025","26","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userShouldNotCreateProjectWithUnknownParentLocatorDimension","User should not be able to create project with unknown dimension of parent locator",""
"passed","Tue Apr 01 05:51:40 GMT 2025","Tue Apr 01 05:51:40 GMT 2025","101","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithNullId","User should be able to create project with Id = null",""
"passed","Tue Apr 01 05:51:33 GMT 2025","Tue Apr 01 05:51:33 GMT 2025","99","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:39 GMT 2025","Tue Apr 01 05:51:39 GMT 2025","60","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:33 GMT 2025","Tue Apr 01 05:51:33 GMT 2025","93","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:45 GMT 2025","Tue Apr 01 05:51:45 GMT 2025","44","Surefire suite","Surefire test","org.example.teamcity.api.build.StartBuildTest","org.example.teamcity.api.build.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Tue Apr 01 05:51:37 GMT 2025","Tue Apr 01 05:51:37 GMT 2025","62","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:35 GMT 2025","Tue Apr 01 05:51:35 GMT 2025","70","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:30 GMT 2025","Tue Apr 01 05:51:30 GMT 2025","182","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithDifferentRoles","User should not be able to create project without privileged role",""
"passed","Tue Apr 01 05:51:37 GMT 2025","Tue Apr 01 05:51:37 GMT 2025","63","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:25 GMT 2025","Tue Apr 01 05:51:25 GMT 2025","102","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesCopyWithEmptyInfo","User should not be able to create a copy with empty info about source project",""
"passed","Tue Apr 01 05:51:29 GMT 2025","Tue Apr 01 05:51:29 GMT 2025","761","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithDifferentRoles","User should not be able to create project without privileged role",""
"passed","Tue Apr 01 05:51:37 GMT 2025","Tue Apr 01 05:51:37 GMT 2025","80","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:40 GMT 2025","Tue Apr 01 05:51:40 GMT 2025","71","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithNullParent","User should be able to create project with parentProject = null",""
"passed","Tue Apr 01 05:51:36 GMT 2025","Tue Apr 01 05:51:36 GMT 2025","58","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:27 GMT 2025","Tue Apr 01 05:51:28 GMT 2025","523","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithCyrillicName","User should be able to create a project if name has cyrillic symbols",""
"passed","Tue Apr 01 05:51:33 GMT 2025","Tue Apr 01 05:51:34 GMT 2025","86","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:36 GMT 2025","Tue Apr 01 05:51:36 GMT 2025","93","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:37 GMT 2025","Tue Apr 01 05:51:37 GMT 2025","51","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:44 GMT 2025","Tue Apr 01 05:51:44 GMT 2025","395","Surefire suite","Surefire test","org.example.teamcity.api.build.StartBuildTest","org.example.teamcity.api.build.StartBuildTest","userStartsBuildAndReadsLogsWithWiremock","User should be able to start build and retrieve logs (with Wiremock)",""
"passed","Tue Apr 01 05:51:37 GMT 2025","Tue Apr 01 05:51:37 GMT 2025","55","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:39 GMT 2025","Tue Apr 01 05:51:39 GMT 2025","74","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:42 GMT 2025","Tue Apr 01 05:51:42 GMT 2025","88","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithValidIdLength","User should be able to create project with valid Id length (min 1, max 225)",""
"passed","Tue Apr 01 05:51:36 GMT 2025","Tue Apr 01 05:51:37 GMT 2025","66","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:38 GMT 2025","Tue Apr 01 05:51:38 GMT 2025","85","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:39 GMT 2025","Tue Apr 01 05:51:39 GMT 2025","84","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:41 GMT 2025","Tue Apr 01 05:51:41 GMT 2025","130","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameIdDifferentCase","User should not be able to create project with duplicate Id (different case)",""
"passed","Tue Apr 01 05:51:34 GMT 2025","Tue Apr 01 05:51:34 GMT 2025","75","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:32 GMT 2025","Tue Apr 01 05:51:32 GMT 2025","77","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:32 GMT 2025","Tue Apr 01 05:51:32 GMT 2025","38","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:34 GMT 2025","Tue Apr 01 05:51:34 GMT 2025","62","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:35 GMT 2025","Tue Apr 01 05:51:35 GMT 2025","67","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:33 GMT 2025","Tue Apr 01 05:51:33 GMT 2025","75","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:39 GMT 2025","Tue Apr 01 05:51:39 GMT 2025","66","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:43 GMT 2025","Tue Apr 01 05:51:43 GMT 2025","28","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userShouldNotCreateProjectWithInvalidParentLocatorDimension","User should not be able to create project with invalid dimension of parent locator",""
"passed","Tue Apr 01 05:51:32 GMT 2025","Tue Apr 01 05:51:32 GMT 2025","75","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:38 GMT 2025","Tue Apr 01 05:51:38 GMT 2025","74","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Tue Apr 01 05:51:30 GMT 2025","Tue Apr 01 05:51:30 GMT 2025","61","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithEmptyName","User should not be able to create project with empty Name",""
"passed","Tue Apr 01 05:51:30 GMT 2025","Tue Apr 01 05:51:31 GMT 2025","121","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithIdLatinDigits","User should be able to create a project if id includes latin letters, digits",""
"passed","Tue Apr 01 05:51:42 GMT 2025","Tue Apr 01 05:51:42 GMT 2025","88","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithValidIdLength","User should be able to create project with valid Id length (min 1, max 225)",""
"passed","Tue Apr 01 05:51:30 GMT 2025","Tue Apr 01 05:51:30 GMT 2025","46","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithEmptyId","User should not be able to create project with empty Id",""
"passed","Tue Apr 01 05:51:39 GMT 2025","Tue Apr 01 05:51:40 GMT 2025","95","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithLongName","User should be able to create a project if name has more than 225 symbols",""
"passed","Tue Apr 01 05:51:42 GMT 2025","Tue Apr 01 05:51:42 GMT 2025","153","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameNameDifferentCase","User should not be able to create project with duplicate Name (different case)",""
