"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 31 21:10:13 GMT 2025","Mon Mar 31 21:10:13 GMT 2025","60","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:03 GMT 2025","Mon Mar 31 21:10:03 GMT 2025","59","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","unauthorizedUserCreatesProject","Project creation should not be available without authorization",""
"passed","Mon Mar 31 21:10:12 GMT 2025","Mon Mar 31 21:10:12 GMT 2025","74","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:16 GMT 2025","Mon Mar 31 21:10:16 GMT 2025","71","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:11 GMT 2025","Mon Mar 31 21:10:11 GMT 2025","85","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:17 GMT 2025","Mon Mar 31 21:10:17 GMT 2025","76","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:09 GMT 2025","Mon Mar 31 21:10:09 GMT 2025","113","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithIdLatinDigits","User should be able to create a project if id includes latin letters, digits",""
"passed","Mon Mar 31 21:10:12 GMT 2025","Mon Mar 31 21:10:12 GMT 2025","54","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:03 GMT 2025","Mon Mar 31 21:10:03 GMT 2025","79","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesCopyOfNonExistingProject","User should not be able to create a copy of non existing project",""
"passed","Mon Mar 31 21:10:23 GMT 2025","Mon Mar 31 21:10:23 GMT 2025","63","Surefire suite","Surefire test","org.example.teamcity.api.build.StartBuildTest","org.example.teamcity.api.build.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Mon Mar 31 21:10:21 GMT 2025","Mon Mar 31 21:10:22 GMT 2025","402","Surefire suite","Surefire test","org.example.teamcity.api.build.StartBuildTest","org.example.teamcity.api.build.StartBuildTest","userStartsBuildAndReadsLogsWithWiremock","User should be able to start build and retrieve logs (with Wiremock)",""
"passed","Mon Mar 31 21:10:18 GMT 2025","Mon Mar 31 21:10:18 GMT 2025","54","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithNonExistentParentLocator","User should not be able to create project with non existent parent locator",""
"passed","Mon Mar 31 21:10:18 GMT 2025","Mon Mar 31 21:10:18 GMT 2025","41","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:17 GMT 2025","Mon Mar 31 21:10:18 GMT 2025","86","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:06 GMT 2025","Mon Mar 31 21:10:06 GMT 2025","176","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithDifferentRoles","User should not be able to create project without privileged role",""
"passed","Mon Mar 31 21:10:09 GMT 2025","Mon Mar 31 21:10:09 GMT 2025","69","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithEmptyParentLocator","User should not be able to create project with empty parent locator",""
"passed","Mon Mar 31 21:10:11 GMT 2025","Mon Mar 31 21:10:11 GMT 2025","38","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:12 GMT 2025","Mon Mar 31 21:10:12 GMT 2025","52","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:04 GMT 2025","Mon Mar 31 21:10:04 GMT 2025","438","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectByCopying","User should be able to create a copy of a project with or without all associated settings",""
"passed","Mon Mar 31 21:10:16 GMT 2025","Mon Mar 31 21:10:16 GMT 2025","111","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:13 GMT 2025","Mon Mar 31 21:10:13 GMT 2025","76","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:18 GMT 2025","Mon Mar 31 21:10:19 GMT 2025","167","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithNullId","User should be able to create project with Id = null",""
"passed","Mon Mar 31 21:10:17 GMT 2025","Mon Mar 31 21:10:17 GMT 2025","59","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:19 GMT 2025","Mon Mar 31 21:10:19 GMT 2025","117","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameIdDifferentCase","User should not be able to create project with duplicate Id (different case)",""
"passed","Mon Mar 31 21:10:20 GMT 2025","Mon Mar 31 21:10:20 GMT 2025","40","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithValidIdLength","User should be able to create project with valid Id length (min 1, max 225)",""
"passed","Mon Mar 31 21:10:11 GMT 2025","Mon Mar 31 21:10:12 GMT 2025","44","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:12 GMT 2025","Mon Mar 31 21:10:12 GMT 2025","71","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:10 GMT 2025","Mon Mar 31 21:10:10 GMT 2025","62","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:13 GMT 2025","Mon Mar 31 21:10:13 GMT 2025","88","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:11 GMT 2025","Mon Mar 31 21:10:11 GMT 2025","60","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:11 GMT 2025","Mon Mar 31 21:10:11 GMT 2025","96","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:16 GMT 2025","Mon Mar 31 21:10:16 GMT 2025","90","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:13 GMT 2025","Mon Mar 31 21:10:13 GMT 2025","53","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:08 GMT 2025","Mon Mar 31 21:10:08 GMT 2025","76","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithEmptyName","User should not be able to create project with empty Name",""
"passed","Mon Mar 31 21:10:19 GMT 2025","Mon Mar 31 21:10:19 GMT 2025","58","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithNullParent","User should be able to create project with parentProject = null",""
"passed","Mon Mar 31 21:10:18 GMT 2025","Mon Mar 31 21:10:18 GMT 2025","118","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithMinLengthName","User should be able to create a project if name has 1 symbol",""
"passed","Mon Mar 31 21:10:05 GMT 2025","Mon Mar 31 21:10:05 GMT 2025","286","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectByCopying","User should be able to create a copy of a project with or without all associated settings",""
"passed","Mon Mar 31 21:10:16 GMT 2025","Mon Mar 31 21:10:16 GMT 2025","92","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:09:59 GMT 2025","Mon Mar 31 21:10:01 GMT 2025","2415","Surefire suite","Surefire test","org.example.teamcity.api.BuildTypeTest","org.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Mar 31 21:10:10 GMT 2025","Mon Mar 31 21:10:10 GMT 2025","65","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:04 GMT 2025","Mon Mar 31 21:10:04 GMT 2025","113","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesCopyWithEmptyInfo","User should not be able to create a copy with empty info about source project",""
"passed","Mon Mar 31 21:10:06 GMT 2025","Mon Mar 31 21:10:06 GMT 2025","159","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithCyrillicName","User should be able to create a project if name has cyrillic symbols",""
"passed","Mon Mar 31 21:10:08 GMT 2025","Mon Mar 31 21:10:08 GMT 2025","69","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithEmptyId","User should not be able to create project with empty Id",""
"passed","Mon Mar 31 21:10:14 GMT 2025","Mon Mar 31 21:10:14 GMT 2025","68","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:12 GMT 2025","Mon Mar 31 21:10:13 GMT 2025","40","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:10 GMT 2025","Mon Mar 31 21:10:10 GMT 2025","57","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:12 GMT 2025","Mon Mar 31 21:10:12 GMT 2025","45","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:20 GMT 2025","Mon Mar 31 21:10:20 GMT 2025","130","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameName","User should not be able to create project with duplicate Name (same case)",""
"passed","Mon Mar 31 21:10:10 GMT 2025","Mon Mar 31 21:10:10 GMT 2025","87","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:15 GMT 2025","Mon Mar 31 21:10:15 GMT 2025","102","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:19 GMT 2025","Mon Mar 31 21:10:19 GMT 2025","162","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameId","User should not be able to create project with duplicate Id (same case)",""
"passed","Mon Mar 31 21:10:10 GMT 2025","Mon Mar 31 21:10:10 GMT 2025","83","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithIdRepeatingSymbols","User should be able to create a project if id includes repeating symbols",""
"passed","Mon Mar 31 21:10:14 GMT 2025","Mon Mar 31 21:10:14 GMT 2025","65","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:20 GMT 2025","Mon Mar 31 21:10:20 GMT 2025","49","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userShouldNotCreateProjectWithInvalidParentLocatorDimension","User should not be able to create project with invalid dimension of parent locator",""
"passed","Mon Mar 31 21:10:20 GMT 2025","Mon Mar 31 21:10:20 GMT 2025","121","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithSameNameDifferentCase","User should not be able to create project with duplicate Name (different case)",""
"passed","Mon Mar 31 21:10:05 GMT 2025","Mon Mar 31 21:10:05 GMT 2025","135","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithCorrectData","User should be able to create project with correct data",""
"passed","Mon Mar 31 21:10:13 GMT 2025","Mon Mar 31 21:10:14 GMT 2025","71","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:01 GMT 2025","Mon Mar 31 21:10:02 GMT 2025","599","Surefire suite","Surefire test","org.example.teamcity.api.BuildTypeTest","org.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest2","User should be able to create build type",""
"passed","Mon Mar 31 21:10:15 GMT 2025","Mon Mar 31 21:10:15 GMT 2025","74","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:14 GMT 2025","Mon Mar 31 21:10:14 GMT 2025","52","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:13 GMT 2025","Mon Mar 31 21:10:13 GMT 2025","60","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:07 GMT 2025","Mon Mar 31 21:10:07 GMT 2025","175","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithDifferentRoles","User should not be able to create project without privileged role",""
"passed","Mon Mar 31 21:10:14 GMT 2025","Mon Mar 31 21:10:15 GMT 2025","84","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:10:14 GMT 2025","Mon Mar 31 21:10:14 GMT 2025","70","Surefire suite","Surefire test","org.example.teamcity.api.project.ProjectCreateTest","org.example.teamcity.api.project.ProjectCreateTest","userCreatesProjectWithInvalidId","User should not be able to create project with invalid Id",""
"passed","Mon Mar 31 21:08:53 GMT 2025","Mon Mar 31 21:09:46 GMT 2025","53097","Surefire suite","Surefire test","org.example.teamcity.ui.SetupServerTest","org.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
